17	19	18	-1
95	46	33	+1
25	57	89	-1
19	20	17	-1
122	135	118	-1
25	43	63	-1
14	14	14	-1
19	19	17	-1
12	15	13	-1
128	81	73	+1
17	18	15	-1
16	17	15	-1
65	35	28	+1
22	43	69	-1
25	39	57	-1
70	36	27	+1
25	44	64	-1
187	207	181	-1
59	24	20	+1
30	34	31	-1
79	32	26	+1
28	67	97	-1
35	95	121	-1
25	52	84	-1
33	100	131	-1
19	20	19	-1
36	107	139	-1
0	0	0	-1
16	18	16	-1
120	130	111	-1
15	16	14	-1
18	33	38	-1
101	127	119	-1
53	26	19	+1
201	225	129	-1
25	46	71	-1
86	63	63	+1
30	84	118	-1
40	18	13	+1
18	21	16	-1
17	20	18	-1
23	36	57	-1
22	52	82	-1
219	236	135	-1
86	39	30	+1
157	124	93	+1
117	128	108	-1
30	82	115	-1
12	14	11	-1
92	43	34	+1
23	54	83	-1
64	53	52	-1
21	19	17	-1
24	27	22	-1
66	36	28	+1
18	18	18	-1
16	17	16	-1
167	183	160	-1
25	48	75	-1
15	16	15	-1
46	21	16	+1
27	61	90	-1
26	56	83	-1
17	19	17	-1
26	58	88	-1
26	47	67	-1
27	50	78	-1
102	51	36	+1
21	41	69	-1
24	31	46	-1
12	15	13	-1
16	19	16	-1
119	64	52	+1
23	33	54	-1
24	75	143	-1
28	73	106	-1
17	19	19	-1
18	19	17	-1
27	67	96	-1
14	17	14	-1
38	18	13	+1
58	22	19	+1
21	22	20	-1
18	18	17	-1
21	22	23	-1
27	70	101	-1
13	14	12	-1
24	50	79	-1
0	0	0	-1
91	42	36	+1
27	29	24	-1
30	77	103	-1
88	39	34	+1
84	32	25	+1
14	16	13	-1
25	35	50	-1
31	84	117	-1
15	15	15	-1
16	20	18	-1
37	100	125	-1
83	45	34	+1
12	15	13	-1
34	39	34	-1
29	76	105	-1
28	71	100	-1
17	19	17	-1
15	17	15	-1
38	106	134	-1
30	77	111	-1
37	91	116	-1
14	16	14	-1
25	53	79	-1
17	16	16	-1
26	26	24	-1
56	34	27	+1
15	16	15	-1
70	43	36	+1
82	65	48	+1
104	51	40	+1
26	44	69	-1
120	72	51	+1
50	135	155	-1
71	33	25	+1
26	66	101	-1
23	42	66	-1
31	81	112	-1
118	131	111	-1
113	61	48	+1
29	84	108	-1
14	16	12	-1
36	94	122	-1
15	16	13	-1
24	41	67	-1
16	19	16	-1
127	88	69	+1
15	17	15	-1
221	189	130	+1
28	26	24	-1
223	239	138	-1
27	49	74	-1
22	23	20	-1
26	54	83	-1
70	102	102	-1
59	65	57	-1
18	18	16	-1
18	19	17	-1
123	133	114	-1
14	16	13	-1
116	125	107	-1
80	37	26	+1
23	30	48	-1
18	19	18	-1
18	19	17	-1
92	69	45	+1
18	20	17	-1
16	17	16	-1
17	19	15	-1
23	39	59	-1
33	67	104	-1
0	0	0	-1
38	118	146	-1
18	22	18	-1
28	37	35	-1
28	79	107	-1
18	17	14	-1
29	75	102	-1
16	17	15	-1
14	16	13	-1
29	76	105	-1
16	18	15	-1
118	130	111	-1
17	17	16	-1
27	50	80	-1
51	21	19	+1
116	125	109	-1
106	53	41	+1
19	19	18	-1
82	41	34	+1
57	69	42	-1
17	18	18	-1
25	62	90	-1
21	41	59	-1
62	94	83	-1
29	41	41	-1
55	27	20	+1
30	78	84	-1
161	146	92	+1
96	100	95	-1
14	14	14	-1
93	40	32	+1
50	20	18	+1
24	43	69	-1
16	18	15	-1
14	16	15	-1
16	18	16	-1
19	22	18	-1
27	57	83	-1
15	16	14	-1
57	25	18	+1
15	17	15	-1
16	17	16	-1
49	85	103	-1
65	36	30	+1
16	17	16	-1
17	18	15	-1
82	33	28	+1
25	44	58	-1
26	48	70	-1
129	98	80	+1
21	29	53	-1
21	15	15	-1
25	57	86	-1
45	23	19	+1
226	240	140	-1
218	237	139	-1
19	21	20	-1
16	18	15	-1
136	93	76	+1
14	16	15	-1
115	124	106	-1
133	82	66	+1
115	68	45	+1
14	15	14	-1
25	26	23	-1
73	45	34	+1
25	44	67	-1
67	75	66	-1
25	53	84	-1
122	81	59	+1
20	30	52	-1
16	18	15	-1
111	63	45	+1
33	90	122	-1
16	19	17	-1
16	18	15	-1
12	15	15	-1
34	90	115	-1
15	17	15	-1
25	46	70	-1
16	15	14	-1
14	15	13	-1
86	43	34	+1
0	0	0	-1
16	18	15	-1
14	15	13	-1
14	16	13	-1
137	105	81	+1
23	33	53	-1
16	17	15	-1
30	92	116	-1
78	45	34	+1
54	29	23	+1
117	128	110	-1
30	80	112	-1
17	17	16	-1
18	18	16	-1
29	80	112	-1
47	36	44	-1
38	110	138	-1
119	76	64	+1
23	54	81	-1
15	17	15	-1
116	85	75	+1
18	19	18	-1
27	74	105	-1
17	20	17	-1
15	16	12	-1
17	19	18	-1
62	32	24	+1
16	18	16	-1
25	24	21	-1
34	94	124	-1
31	17	13	+1
18	20	19	-1
39	18	14	+1
14	18	15	-1
17	20	18	-1
38	116	142	-1
20	19	15	-1
105	50	38	+1
40	16	15	+1
16	20	17	-1
27	69	101	-1
118	128	109	-1
18	19	17	-1
27	70	100	-1
17	24	24	-1
32	85	108	-1
24	58	89	-1
38	40	36	-1
14	17	13	-1
37	92	107	-1
120	136	120	-1
63	32	27	+1
49	72	85	-1
17	18	16	-1
100	48	39	+1
25	49	77	-1
20	21	21	-1
0	0	0	-1
22	33	37	-1
98	55	43	+1
28	69	99	-1
15	17	13	-1
20	19	18	-1
14	15	14	-1
27	35	36	-1
20	21	18	-1
17	20	18	-1
80	52	41	+1
193	167	107	+1
31	73	102	-1
99	45	35	+1
24	30	19	-1
78	50	43	+1
18	20	16	-1
37	40	36	-1
28	36	29	-1
25	49	79	-1
107	73	61	+1
144	85	65	+1
18	20	18	-1
223	189	126	+1
77	33	28	+1
40	21	17	+1
28	74	104	-1
16	18	15	-1
24	52	80	-1
16	17	14	-1
76	39	28	+1
24	39	63	-1
140	156	136	-1
49	28	20	+1
29	79	113	-1
32	46	36	-1
21	32	47	-1
20	23	19	-1
29	71	104	-1
42	118	143	-1
36	18	14	+1
57	31	24	+1
143	95	80	+1
28	89	118	-1
26	27	23	-1
22	31	45	-1
91	101	88	-1
23	23	21	-1
198	157	112	+1
46	131	150	-1
20	19	17	-1
78	36	25	+1
117	128	109	-1
84	42	29	+1
23	45	62	-1
35	67	67	-1
34	30	23	-1
43	20	17	+1
22	33	59	-1
15	17	15	-1
27	40	24	-1
37	46	39	-1
96	50	40	+1
29	83	111	-1
130	101	66	+1
24	56	89	-1
115	59	48	+1
133	104	87	+1
185	205	179	-1
110	124	103	-1
21	22	21	-1
232	229	46	-1
78	88	77	-1
17	18	17	-1
27	51	77	-1
121	65	49	+1
34	84	102	-1
99	45	36	+1
47	19	16	+1
120	60	46	+1
103	44	36	+1
28	57	69	-1
51	142	156	-1
16	16	14	-1
27	55	82	-1
14	16	15	-1
16	16	13	-1
28	77	110	-1
184	140	100	+1
30	81	105	-1
40	19	15	+1
14	15	14	-1
77	48	39	+1
17	19	16	-1
218	190	124	+1
48	20	15	+1
16	18	16	-1
26	49	71	-1
17	17	16	-1
17	20	19	-1
83	40	33	+1
18	20	18	-1
45	49	43	-1
27	52	77	-1
27	28	26	-1
25	69	101	-1
27	28	23	-1
17	23	24	-1
71	35	31	+1
16	17	16	-1
65	38	28	+1
170	131	87	+1
112	54	45	+1
29	86	117	-1
16	19	17	-1
25	48	75	-1
27	60	86	-1
24	45	59	-1
18	20	19	-1
0	0	0	-1
13	15	12	-1
17	18	17	-1
30	50	68	-1
30	31	27	-1
27	73	106	-1
12	15	13	-1
14	15	15	-1
20	20	17	-1
43	125	149	-1
18	17	17	-1
223	240	141	-1
34	93	120	-1
96	61	48	+1
211	185	127	+1
39	47	43	-1
24	23	22	-1
123	75	50	+1
148	116	92	+1
25	14	11	+1
33	85	118	-1
28	53	46	-1
176	151	104	+1
16	17	14	-1
18	20	17	-1
170	125	82	+1
215	184	132	+1
85	44	35	+1
56	24	19	+1
15	15	12	-1
20	22	20	-1
20	23	21	-1
28	81	114	-1
51	137	147	-1
14	17	15	-1
17	17	16	-1
178	160	115	+1
17	22	21	-1
26	50	73	-1
101	53	41	+1
14	16	15	-1
15	18	15	-1
115	128	110	-1
20	26	31	-1
52	20	16	+1
17	18	16	-1
37	108	136	-1
16	16	16	-1
48	55	49	-1
75	36	29	+1
34	37	41	-1
14	15	15	-1
187	152	107	+1
28	71	102	-1
19	20	19	-1
54	25	20	+1
19	18	17	-1
32	87	120	-1
28	29	27	-1
68	32	29	+1
31	87	119	-1
110	121	105	-1
18	17	16	-1
36	37	38	-1
91	63	60	+1
83	36	31	+1
116	59	50	+1
85	42	36	+1
27	72	105	-1
46	20	16	+1
93	43	36	+1
18	20	18	-1
38	16	14	+1
114	59	46	+1
107	54	46	+1
32	82	115	-1
189	156	109	+1
28	80	111	-1
16	17	14	-1
31	46	29	-1
13	12	11	-1
15	20	18	-1
15	17	14	-1
19	27	25	-1
0	0	0	-1
18	22	18	-1
51	19	15	+1
43	126	147	-1
39	22	16	+1
22	26	24	-1
62	163	173	-1
105	54	51	+1
54	61	45	-1
26	63	96	-1
27	49	70	-1
17	18	16	-1
53	28	21	+1
18	27	42	-1
89	42	30	+1
21	38	62	-1
12	15	14	-1
72	45	34	+1
14	14	12	-1
19	20	17	-1
26	68	92	-1
22	21	21	-1
16	18	17	-1
24	44	73	-1
17	17	14	-1
87	45	36	+1
19	20	18	-1
114	67	52	+1
17	16	14	-1
24	39	60	-1
21	23	19	-1
68	33	26	+1
15	16	15	-1
12	16	14	-1
17	20	18	-1
54	153	162	-1
108	53	42	+1
32	37	35	-1
93	110	101	-1
21	22	21	-1
15	18	16	-1
109	58	44	+1
208	230	136	-1
15	17	17	-1
29	77	111	-1
112	56	47	+1
20	24	24	-1
17	17	14	-1
33	68	94	-1
18	20	18	-1
150	111	83	+1
16	20	16	-1
48	27	23	+1
80	35	29	+1
55	23	19	+1
17	18	16	-1
41	43	43	-1
24	48	70	-1
85	36	30	+1
142	105	83	+1
124	67	55	+1
113	63	49	+1
50	96	116	-1
16	18	16	-1
19	18	14	-1
66	27	19	+1
16	19	17	-1
16	17	15	-1
19	22	18	-1
24	45	71	-1
117	129	109	-1
14	15	12	-1
31	84	114	-1
24	45	73	-1
24	45	73	-1
16	18	17	-1
18	19	17	-1
15	17	16	-1
216	233	134	-1
220	237	137	-1
17	16	14	-1
45	22	15	+1
25	27	24	-1
30	27	20	+1
16	19	17	-1
26	51	69	-1
40	16	12	+1
27	52	67	-1
16	18	17	-1
15	18	15	-1
24	51	79	-1
141	105	78	+1
25	62	84	-1
13	15	13	-1
17	18	16	-1
47	22	18	+1
31	86	117	-1
18	20	16	-1
106	52	39	+1
30	38	35	-1
13	15	14	-1
109	131	120	-1
27	27	22	-1
16	18	14	-1
0	0	0	-1
14	16	16	-1
237	240	238	-1
29	79	108	-1
27	68	103	-1
47	21	16	+1
93	53	41	+1
14	16	15	-1
36	45	35	-1
15	15	14	-1
23	54	84	-1
54	29	25	+1
123	133	113	-1
25	48	69	-1
101	86	61	+1
90	62	43	+1
25	28	23	-1
25	61	94	-1
128	93	77	+1
31	86	118	-1
92	37	32	+1
20	20	18	-1
24	44	70	-1
42	102	126	-1
47	18	17	+1
20	24	21	-1
16	17	15	-1
14	19	17	-1
136	101	88	+1
29	84	112	-1
94	65	48	+1
38	21	15	+1
113	122	106	-1
88	50	38	+1
214	179	123	+1
89	46	30	+1
122	131	114	-1
106	118	103	-1
104	47	34	+1
26	50	76	-1
15	16	15	-1
24	46	65	-1
15	16	14	-1
87	43	34	+1
113	124	107	-1
56	21	16	+1
16	22	18	-1
14	15	12	-1
54	24	18	+1
124	135	116	-1
16	18	16	-1
14	15	13	-1
26	26	23	-1
23	49	80	-1
17	18	21	-1
36	52	50	-1
27	28	24	-1
15	16	14	-1
20	19	19	-1
26	64	95	-1
33	91	122	-1
116	86	70	+1
44	32	35	-1
93	47	39	+1
21	33	54	-1
148	116	81	+1
16	16	14	-1
26	48	67	-1
14	15	15	-1
13	16	14	-1
30	82	127	-1
16	18	18	-1
50	23	17	+1
157	123	86	+1
16	17	17	-1
28	73	103	-1
26	62	95	-1
31	85	118	-1
21	25	23	-1
25	53	77	-1
15	17	14	-1
33	95	121	-1
74	43	37	+1
44	17	15	+1
212	183	125	+1
56	21	17	+1
26	58	88	-1
236	241	228	-1
66	54	60	-1
45	55	45	-1
98	50	37	+1
119	131	112	-1
13	15	15	-1
57	30	24	+1
39	16	14	+1
24	45	62	-1
59	94	90	-1
84	51	40	+1
25	46	65	-1
38	17	14	+1
40	20	16	+1
17	17	14	-1
16	15	14	-1
68	42	30	+1
40	46	42	-1
124	133	114	-1
25	50	79	-1
77	88	76	-1
112	56	44	+1
16	18	16	-1
24	45	68	-1
23	40	65	-1
20	22	22	-1
175	140	92	+1
187	181	135	+1
19	20	20	-1
104	53	41	+1
215	179	123	+1
71	33	25	+1
27	66	95	-1
16	18	16	-1
110	60	46	+1
18	19	17	-1
108	56	46	+1
24	39	54	-1
18	22	24	-1
18	18	17	-1
58	32	26	+1
25	42	59	-1
17	20	23	-1
101	49	37	+1
18	19	17	-1
12	14	12	-1
126	89	69	+1
33	52	43	-1
34	84	116	-1
112	51	40	+1
16	17	16	-1
17	18	16	-1
76	38	29	+1
14	15	13	-1
30	81	113	-1
28	83	116	-1
31	91	111	-1
17	21	20	-1
13	13	14	-1
24	33	47	-1
15	17	15	-1
127	98	80	+1
17	17	16	-1
17	19	17	-1
101	44	37	+1
19	18	17	-1
14	18	17	-1
18	17	16	-1
159	148	112	+1
28	40	40	-1
18	20	16	-1
111	61	44	+1
113	53	41	+1
15	18	13	-1
53	28	21	+1
17	19	19	-1
126	83	59	+1
26	56	85	-1
16	18	15	-1
27	33	32	-1
109	54	41	+1
165	137	100	+1
33	96	127	-1
28	31	20	-1
28	49	68	-1
50	23	17	+1
22	41	64	-1
40	117	142	-1
25	18	14	+1
28	54	73	-1
16	19	17	-1
23	44	69	-1
24	55	79	-1
82	38	30	+1
49	72	69	-1
35	34	30	-1
20	28	44	-1
24	45	68	-1
24	26	24	-1
107	55	43	+1
15	18	17	-1
62	24	17	+1
111	59	47	+1
51	60	53	-1
108	65	46	+1
0	0	0	-1
17	16	18	-1
0	0	0	-1
159	144	97	+1
29	77	108	-1
101	51	35	+1
192	156	106	+1
12	14	11	-1
18	19	18	-1
212	185	128	+1
45	22	16	+1
76	34	29	+1
15	16	14	-1
113	61	46	+1
25	30	27	-1
147	109	85	+1
19	21	21	-1
15	17	15	-1
25	48	72	-1
15	18	15	-1
89	51	39	+1
184	170	128	+1
126	68	48	+1
26	50	71	-1
47	22	18	+1
102	52	37	+1
21	29	31	-1
87	49	39	+1
18	19	17	-1
13	17	15	-1
118	129	111	-1
115	57	47	+1
14	14	12	-1
91	60	50	+1
14	16	14	-1
22	25	21	-1
66	40	28	+1
117	128	109	-1
56	27	24	+1
18	20	17	-1
17	18	15	-1
51	23	20	+1
17	18	15	-1
28	73	107	-1
14	17	14	-1
63	35	30	+1
153	144	106	+1
55	29	20	+1
25	53	86	-1
23	46	74	-1
105	51	39	+1
88	47	36	+1
26	75	107	-1
20	23	17	-1
20	22	20	-1
114	125	107	-1
137	99	76	+1
27	69	94	-1
107	55	43	+1
210	186	126	+1
48	50	46	-1
16	20	18	-1
13	17	13	-1
221	184	131	+1
24	43	62	-1
14	18	17	-1
18	19	16	-1
17	18	15	-1
25	58	88	-1
31	37	44	-1
109	52	41	+1
82	37	31	+1
14	17	16	-1
80	41	38	+1
14	15	13	-1
26	58	90	-1
139	111	78	+1
78	85	75	-1
25	17	15	+1
16	17	16	-1
118	130	109	-1
24	55	81	-1
109	52	41	+1
21	24	21	-1
16	17	16	-1
87	40	32	+1
22	23	21	-1
13	15	14	-1
200	172	125	+1
163	182	159	-1
16	19	17	-1
65	36	28	+1
103	124	107	-1
15	15	12	-1
48	19	14	+1
24	57	86	-1
146	112	83	+1
156	115	80	+1
26	49	75	-1
19	21	18	-1
27	45	65	-1
33	17	13	+1
29	71	91	-1
29	74	101	-1
31	87	119	-1
50	19	14	+1
27	68	101	-1
27	62	94	-1
68	34	28	+1
15	18	17	-1
0	0	0	-1
71	40	32	+1
79	32	28	+1
89	40	38	+1
24	47	71	-1
44	16	15	+1
25	65	87	-1
32	36	33	-1
26	50	78	-1
144	110	76	+1
119	131	109	-1
18	20	19	-1
120	131	110	-1
29	80	107	-1
44	20	18	+1
31	82	114	-1
144	112	82	+1
29	71	90	-1
14	15	15	-1
0	0	0	-1
129	103	81	+1
15	17	15	-1
165	154	114	+1
29	52	69	-1
22	23	21	-1
222	237	137	-1
17	19	16	-1
16	16	16	-1
23	38	50	-1
50	137	150	-1
30	86	117	-1
19	20	15	-1
40	28	37	-1
18	21	19	-1
12	15	13	-1
112	53	42	+1
44	21	17	+1
13	16	15	-1
103	127	114	-1
46	17	13	+1
15	18	17	-1
18	17	16	-1
37	40	36	-1
23	38	51	-1
20	19	19	-1
13	15	12	-1
17	17	15	-1
206	171	114	+1
145	107	88	+1
15	18	16	-1
37	70	63	-1
24	26	24	-1
104	58	44	+1
16	17	15	-1
215	186	122	+1
119	130	111	-1
26	26	23	-1
23	46	72	-1
14	16	14	-1
14	18	15	-1
115	124	106	-1
24	56	86	-1
13	15	14	-1
29	31	31	-1
37	17	16	+1
26	49	71	-1
161	122	93	+1
25	66	96	-1
14	16	14	-1
24	50	80	-1
25	61	83	-1
17	18	15	-1
116	126	107	-1
15	17	16	-1
27	52	79	-1
30	76	107	-1
24	25	23	-1
29	78	110	-1
19	18	18	-1
54	31	27	+1
25	58	92	-1
24	26	23	-1
29	89	106	-1
49	24	16	+1
24	54	83	-1
24	60	94	-1
28	57	80	-1
17	18	16	-1
221	236	138	-1
15	16	14	-1
13	14	10	-1
27	74	108	-1
23	44	62	-1
15	20	18	-1
32	84	113	-1
38	72	88	-1
29	86	114	-1
79	88	77	-1
16	19	16	-1
26	27	24	-1
153	122	89	+1
16	18	16	-1
14	16	16	-1
34	19	15	+1
17	18	15	-1
31	78	109	-1
28	59	88	-1
28	74	106	-1
78	88	76	-1
66	33	27	+1
26	27	22	-1
22	48	71	-1
15	16	16	-1
32	48	48	-1
14	16	16	-1
28	73	101	-1
26	48	63	-1
14	16	13	-1
44	127	146	-1
26	33	35	-1
13	16	13	-1
21	21	18	-1
25	56	86	-1
21	22	25	-1
24	52	79	-1
17	19	15	-1
15	16	15	-1
15	17	15	-1
144	104	79	+1
145	109	92	+1
103	46	35	+1
15	17	15	-1
44	22	16	+1
21	32	46	-1
74	36	27	+1
24	42	69	-1
26	57	85	-1
116	127	109	-1
21	23	20	-1
23	37	60	-1
47	115	140	-1
24	48	70	-1
17	18	16	-1
15	14	13	-1
28	64	90	-1
66	34	27	+1
70	45	31	+1
15	16	13	-1
119	131	111	-1
15	17	15	-1
31	34	29	-1
27	49	72	-1
13	16	13	-1
155	110	74	+1
109	52	43	+1
18	19	17	-1
24	47	76	-1
30	68	89	-1
26	28	25	-1
21	31	48	-1
106	55	40	+1
31	74	107	-1
100	71	58	+1
23	45	68	-1
47	20	15	+1
27	53	78	-1
16	19	16	-1
41	88	103	-1
94	50	39	+1
22	35	57	-1
101	52	37	+1
43	101	113	-1
31	90	105	-1
22	26	26	-1
16	18	16	-1
13	15	12	-1
15	16	16	-1
79	43	34	+1
15	18	15	-1
27	52	72	-1
16	15	13	-1
15	16	13	-1
27	73	106	-1
82	39	32	+1
25	44	69	-1
24	59	85	-1
25	47	74	-1
83	46	34	+1
23	44	69	-1
27	67	102	-1
41	117	142	-1
25	51	79	-1
29	58	81	-1
132	120	91	+1
27	27	24	-1
27	55	84	-1
