36	104	133	36	104	133
14	15	13	14	15	13
43	48	42	43	48	42
18	20	20	18	20	20
18	18	16	18	18	16
27	76	95	27	76	95
27	72	105	27	72	105
33	92	125	33	92	125
96	127	121	96	127	121
25	33	50	25	33	50
24	49	74	24	49	74
28	74	104	28	74	104
25	55	85	25	55	85
31	85	116	31	85	116
14	15	14	14	15	14
0	0	0	0	0	0
118	127	108	118	127	108
14	15	13	14	15	13
15	15	12	15	15	12
28	72	100	28	72	100
27	71	103	27	71	103
18	18	16	18	18	16
13	14	13	13	14	13
26	46	68	26	46	68
14	16	13	14	16	13
28	50	71	28	50	71
15	17	17	15	17	17
17	17	19	17	17	19
0	0	0	0	0	0
18	20	17	18	20	17
28	49	70	28	49	70
216	237	207	216	237	207
15	16	16	15	16	16
25	55	83	25	55	83
17	19	18	17	19	18
17	20	17	17	20	17
123	134	115	123	134	115
27	69	103	27	69	103
18	19	16	18	19	16
25	51	80	25	51	80
40	45	34	40	45	34
15	18	15	15	18	15
30	87	120	30	87	120
17	20	20	17	20	20
18	19	16	18	19	16
26	46	65	26	46	65
25	45	73	25	45	73
31	30	26	31	30	26
23	24	21	23	24	21
18	18	18	18	18	18
45	128	148	45	128	148
32	82	102	32	82	102
25	48	77	25	48	77
220	237	139	220	237	139
15	18	16	15	18	16
24	55	87	24	55	87
18	20	18	18	20	18
29	76	109	29	76	109
28	74	106	28	74	106
0	0	0	0	0	0
28	52	83	28	52	83
36	107	136	36	107	136
17	18	20	17	18	20
27	60	89	27	60	89
58	48	56	58	48	56
28	78	111	28	78	111
13	16	14	13	16	14
29	69	88	29	69	88
22	49	76	22	49	76
19	20	16	19	20	16
15	18	18	15	18	18
17	18	16	17	18	16
15	18	16	15	18	16
31	77	107	31	77	107
17	18	15	17	18	15
0	0	0	0	0	0
15	18	15	15	18	15
26	49	65	26	49	65
0	0	0	0	0	0
26	69	100	26	69	100
27	27	23	27	27	23
17	19	16	17	19	16
18	18	16	18	18	16
41	118	141	41	118	141
31	87	120	31	87	120
27	60	89	27	60	89
28	73	103	28	73	103
17	16	17	17	16	17
27	53	76	27	53	76
13	15	14	13	15	14
14	16	12	14	16	12
17	20	17	17	20	17
15	16	15	15	16	15
19	19	17	19	19	17
17	19	16	17	19	16
25	47	67	25	47	67
29	79	103	29	79	103
15	16	15	15	16	15
214	235	207	214	235	207
18	17	13	18	17	13
15	18	16	15	18	16
27	33	34	27	33	34
24	22	23	24	22	23
27	56	86	27	56	86
0	0	0	0	0	0
22	24	23	22	24	23
29	76	112	29	76	112
17	17	16	17	17	16
39	85	89	39	85	89
48	67	40	48	67	40
26	65	96	26	65	96
18	19	16	18	19	16
28	69	103	28	69	103
25	72	104	25	72	104
14	16	13	14	16	13
31	88	121	31	88	121
25	41	53	25	41	53
15	18	17	15	18	17
17	20	18	17	20	18
16	18	15	16	18	15
20	21	18	20	21	18
31	83	110	31	83	110
14	17	15	14	17	15
15	18	17	15	18	17
28	81	112	28	81	112
35	31	39	35	31	39
26	29	25	26	29	25
15	16	13	15	16	13
14	17	13	14	17	13
14	17	15	14	17	15
31	82	117	31	82	117
22	25	23	22	25	23
0	0	0	0	0	0
15	17	16	15	17	16
16	18	16	16	18	16
16	14	13	16	14	13
26	54	83	26	54	83
30	78	114	30	78	114
25	67	99	25	67	99
23	40	58	23	40	58
14	16	14	14	16	14
26	59	89	26	59	89
118	128	109	118	128	109
14	15	13	14	15	13
18	18	18	18	18	18
23	23	21	23	23	21
22	32	49	22	32	49
31	79	104	31	79	104
17	19	15	17	19	15
27	51	74	27	51	74
29	74	97	29	74	97
33	51	43	33	51	43
223	239	138	223	239	138
29	68	97	29	68	97
14	14	12	14	14	12
23	46	73	23	46	73
17	18	15	17	18	15
22	42	67	22	42	67
22	44	69	22	44	69
30	36	33	30	36	33
24	47	66	24	47	66
118	130	109	118	130	109
15	15	13	15	15	13
22	42	65	22	42	65
115	127	108	115	127	108
35	96	120	35	96	120
19	19	20	19	19	20
15	16	14	15	16	14
17	19	18	17	19	18
25	57	89	25	57	89
19	20	17	19	20	17
122	135	118	122	135	118
25	43	63	25	43	63
14	14	14	14	14	14
19	19	17	19	19	17
12	15	13	12	15	13
17	18	15	17	18	15
16	17	15	16	17	15
22	43	69	22	43	69
25	39	57	25	39	57
25	44	64	25	44	64
187	207	181	187	207	181
30	34	31	30	34	31
28	67	97	28	67	97
35	95	121	35	95	121
25	52	84	25	52	84
33	100	131	33	100	131
19	20	19	19	20	19
36	107	139	36	107	139
0	0	0	0	0	0
16	18	16	16	18	16
120	130	111	120	130	111
15	16	14	15	16	14
18	33	38	18	33	38
101	127	119	101	127	119
201	225	129	201	225	129
25	46	71	25	46	71
30	84	118	30	84	118
18	21	16	18	21	16
17	20	18	17	20	18
23	36	57	23	36	57
22	52	82	22	52	82
219	236	135	219	236	135
117	128	108	117	128	108
30	82	115	30	82	115
12	14	11	12	14	11
23	54	83	23	54	83
64	53	52	64	53	52
21	19	17	21	19	17
24	27	22	24	27	22
18	18	18	18	18	18
16	17	16	16	17	16
167	183	160	167	183	160
25	48	75	25	48	75
15	16	15	15	16	15
27	61	90	27	61	90
26	56	83	26	56	83
17	19	17	17	19	17
26	58	88	26	58	88
26	47	67	26	47	67
27	50	78	27	50	78
21	41	69	21	41	69
24	31	46	24	31	46
12	15	13	12	15	13
16	19	16	16	19	16
23	33	54	23	33	54
24	75	143	24	75	143
28	73	106	28	73	106
17	19	19	17	19	19
18	19	17	18	19	17
27	67	96	27	67	96
14	17	14	14	17	14
21	22	20	21	22	20
18	18	17	18	18	17
21	22	23	21	22	23
27	70	101	27	70	101
13	14	12	13	14	12
24	50	79	24	50	79
0	0	0	0	0	0
27	29	24	27	29	24
30	77	103	30	77	103
14	16	13	14	16	13
25	35	50	25	35	50
31	84	117	31	84	117
15	15	15	15	15	15
16	20	18	16	20	18
37	100	125	37	100	125
12	15	13	12	15	13
34	39	34	34	39	34
29	76	105	29	76	105
28	71	100	28	71	100
17	19	17	17	19	17
15	17	15	15	17	15
38	106	134	38	106	134
30	77	111	30	77	111
37	91	116	37	91	116
14	16	14	14	16	14
25	53	79	25	53	79
17	16	16	17	16	16
26	26	24	26	26	24
15	16	15	15	16	15
26	44	69	26	44	69
50	135	155	50	135	155
26	66	101	26	66	101
23	42	66	23	42	66
31	81	112	31	81	112
118	131	111	118	131	111
29	84	108	29	84	108
14	16	12	14	16	12
36	94	122	36	94	122
15	16	13	15	16	13
24	41	67	24	41	67
16	19	16	16	19	16
15	17	15	15	17	15
28	26	24	28	26	24
223	239	138	223	239	138
27	49	74	27	49	74
22	23	20	22	23	20
26	54	83	26	54	83
70	102	102	70	102	102
59	65	57	59	65	57
18	18	16	18	18	16
18	19	17	18	19	17
123	133	114	123	133	114
14	16	13	14	16	13
116	125	107	116	125	107
23	30	48	23	30	48
18	19	18	18	19	18
18	19	17	18	19	17
18	20	17	18	20	17
16	17	16	16	17	16
17	19	15	17	19	15
23	39	59	23	39	59
33	67	104	33	67	104
0	0	0	0	0	0
38	118	146	38	118	146
18	22	18	18	22	18
28	37	35	28	37	35
28	79	107	28	79	107
18	17	14	18	17	14
29	75	102	29	75	102
16	17	15	16	17	15
14	16	13	14	16	13
29	76	105	29	76	105
16	18	15	16	18	15
118	130	111	118	130	111
17	17	16	17	17	16
27	50	80	27	50	80
116	125	109	116	125	109
19	19	18	19	19	18
57	69	42	57	69	42
17	18	18	17	18	18
25	62	90	25	62	90
21	41	59	21	41	59
62	94	83	62	94	83
29	41	41	29	41	41
30	78	84	30	78	84
96	100	95	96	100	95
14	14	14	14	14	14
24	43	69	24	43	69
16	18	15	16	18	15
14	16	15	14	16	15
16	18	16	16	18	16
19	22	18	19	22	18
27	57	83	27	57	83
15	16	14	15	16	14
15	17	15	15	17	15
16	17	16	16	17	16
49	85	103	49	85	103
16	17	16	16	17	16
17	18	15	17	18	15
25	44	58	25	44	58
26	48	70	26	48	70
21	29	53	21	29	53
21	15	15	21	15	15
25	57	86	25	57	86
226	240	140	226	240	140
218	237	139	218	237	139
19	21	20	19	21	20
16	18	15	16	18	15
14	16	15	14	16	15
115	124	106	115	124	106
14	15	14	14	15	14
25	26	23	25	26	23
25	44	67	25	44	67
67	75	66	67	75	66
25	53	84	25	53	84
20	30	52	20	30	52
16	18	15	16	18	15
33	90	122	33	90	122
16	19	17	16	19	17
16	18	15	16	18	15
12	15	15	12	15	15
34	90	115	34	90	115
15	17	15	15	17	15
25	46	70	25	46	70
16	15	14	16	15	14
14	15	13	14	15	13
0	0	0	0	0	0
16	18	15	16	18	15
14	15	13	14	15	13
14	16	13	14	16	13
23	33	53	23	33	53
16	17	15	16	17	15
30	92	116	30	92	116
117	128	110	117	128	110
30	80	112	30	80	112
17	17	16	17	17	16
18	18	16	18	18	16
29	80	112	29	80	112
47	36	44	47	36	44
38	110	138	38	110	138
23	54	81	23	54	81
15	17	15	15	17	15
18	19	18	18	19	18
27	74	105	27	74	105
17	20	17	17	20	17
15	16	12	15	16	12
17	19	18	17	19	18
16	18	16	16	18	16
25	24	21	25	24	21
34	94	124	34	94	124
18	20	19	18	20	19
14	18	15	14	18	15
17	20	18	17	20	18
38	116	142	38	116	142
20	19	15	20	19	15
16	20	17	16	20	17
27	69	101	27	69	101
118	128	109	118	128	109
18	19	17	18	19	17
27	70	100	27	70	100
17	24	24	17	24	24
32	85	108	32	85	108
24	58	89	24	58	89
38	40	36	38	40	36
14	17	13	14	17	13
37	92	107	37	92	107
120	136	120	120	136	120
49	72	85	49	72	85
17	18	16	17	18	16
25	49	77	25	49	77
20	21	21	20	21	21
0	0	0	0	0	0
22	33	37	22	33	37
28	69	99	28	69	99
15	17	13	15	17	13
20	19	18	20	19	18
14	15	14	14	15	14
27	35	36	27	35	36
20	21	18	20	21	18
17	20	18	17	20	18
31	73	102	31	73	102
24	30	19	24	30	19
18	20	16	18	20	16
37	40	36	37	40	36
28	36	29	28	36	29
25	49	79	25	49	79
18	20	18	18	20	18
28	74	104	28	74	104
16	18	15	16	18	15
24	52	80	24	52	80
16	17	14	16	17	14
24	39	63	24	39	63
140	156	136	140	156	136
29	79	113	29	79	113
32	46	36	32	46	36
21	32	47	21	32	47
20	23	19	20	23	19
29	71	104	29	71	104
42	118	143	42	118	143
28	89	118	28	89	118
26	27	23	26	27	23
22	31	45	22	31	45
91	101	88	91	101	88
23	23	21	23	23	21
46	131	150	46	131	150
20	19	17	20	19	17
117	128	109	117	128	109
23	45	62	23	45	62
35	67	67	35	67	67
34	30	23	34	30	23
22	33	59	22	33	59
15	17	15	15	17	15
27	40	24	27	40	24
37	46	39	37	46	39
29	83	111	29	83	111
24	56	89	24	56	89
185	205	179	185	205	179
110	124	103	110	124	103
21	22	21	21	22	21
232	229	46	232	229	46
78	88	77	78	88	77
17	18	17	17	18	17
27	51	77	27	51	77
34	84	102	34	84	102
28	57	69	28	57	69
51	142	156	51	142	156
16	16	14	16	16	14
27	55	82	27	55	82
14	16	15	14	16	15
16	16	13	16	16	13
28	77	110	28	77	110
30	81	105	30	81	105
14	15	14	14	15	14
17	19	16	17	19	16
16	18	16	16	18	16
26	49	71	26	49	71
17	17	16	17	17	16
17	20	19	17	20	19
18	20	18	18	20	18
45	49	43	45	49	43
27	52	77	27	52	77
27	28	26	27	28	26
25	69	101	25	69	101
27	28	23	27	28	23
17	23	24	17	23	24
16	17	16	16	17	16
29	86	117	29	86	117
16	19	17	16	19	17
25	48	75	25	48	75
27	60	86	27	60	86
24	45	59	24	45	59
18	20	19	18	20	19
0	0	0	0	0	0
13	15	12	13	15	12
17	18	17	17	18	17
30	50	68	30	50	68
30	31	27	30	31	27
27	73	106	27	73	106
12	15	13	12	15	13
14	15	15	14	15	15
20	20	17	20	20	17
43	125	149	43	125	149
18	17	17	18	17	17
223	240	141	223	240	141
34	93	120	34	93	120
39	47	43	39	47	43
24	23	22	24	23	22
33	85	118	33	85	118
28	53	46	28	53	46
16	17	14	16	17	14
18	20	17	18	20	17
15	15	12	15	15	12
20	22	20	20	22	20
20	23	21	20	23	21
28	81	114	28	81	114
51	137	147	51	137	147
14	17	15	14	17	15
17	17	16	17	17	16
17	22	21	17	22	21
26	50	73	26	50	73
14	16	15	14	16	15
15	18	15	15	18	15
115	128	110	115	128	110
20	26	31	20	26	31
17	18	16	17	18	16
37	108	136	37	108	136
16	16	16	16	16	16
48	55	49	48	55	49
34	37	41	34	37	41
14	15	15	14	15	15
28	71	102	28	71	102
19	20	19	19	20	19
19	18	17	19	18	17
32	87	120	32	87	120
28	29	27	28	29	27
31	87	119	31	87	119
110	121	105	110	121	105
18	17	16	18	17	16
36	37	38	36	37	38
27	72	105	27	72	105
18	20	18	18	20	18
32	82	115	32	82	115
28	80	111	28	80	111
16	17	14	16	17	14
31	46	29	31	46	29
13	12	11	13	12	11
15	20	18	15	20	18
15	17	14	15	17	14
19	27	25	19	27	25
0	0	0	0	0	0
18	22	18	18	22	18
43	126	147	43	126	147
22	26	24	22	26	24
62	163	173	62	163	173
54	61	45	54	61	45
26	63	96	26	63	96
27	49	70	27	49	70
17	18	16	17	18	16
18	27	42	18	27	42
21	38	62	21	38	62
12	15	14	12	15	14
14	14	12	14	14	12
19	20	17	19	20	17
26	68	92	26	68	92
22	21	21	22	21	21
16	18	17	16	18	17
24	44	73	24	44	73
17	17	14	17	17	14
19	20	18	19	20	18
17	16	14	17	16	14
24	39	60	24	39	60
21	23	19	21	23	19
15	16	15	15	16	15
12	16	14	12	16	14
17	20	18	17	20	18
54	153	162	54	153	162
32	37	35	32	37	35
93	110	101	93	110	101
21	22	21	21	22	21
15	18	16	15	18	16
208	230	136	208	230	136
15	17	17	15	17	17
29	77	111	29	77	111
20	24	24	20	24	24
17	17	14	17	17	14
33	68	94	33	68	94
18	20	18	18	20	18
16	20	16	16	20	16
17	18	16	17	18	16
41	43	43	41	43	43
24	48	70	24	48	70
50	96	116	50	96	116
16	18	16	16	18	16
19	18	14	19	18	14
16	19	17	16	19	17
16	17	15	16	17	15
19	22	18	19	22	18
24	45	71	24	45	71
117	129	109	117	129	109
14	15	12	14	15	12
31	84	114	31	84	114
24	45	73	24	45	73
24	45	73	24	45	73
16	18	17	16	18	17
18	19	17	18	19	17
15	17	16	15	17	16
216	233	134	216	233	134
220	237	137	220	237	137
17	16	14	17	16	14
25	27	24	25	27	24
16	19	17	16	19	17
26	51	69	26	51	69
27	52	67	27	52	67
16	18	17	16	18	17
15	18	15	15	18	15
24	51	79	24	51	79
25	62	84	25	62	84
13	15	13	13	15	13
17	18	16	17	18	16
31	86	117	31	86	117
18	20	16	18	20	16
30	38	35	30	38	35
13	15	14	13	15	14
109	131	120	109	131	120
27	27	22	27	27	22
16	18	14	16	18	14
0	0	0	0	0	0
14	16	16	14	16	16
237	240	238	237	240	238
29	79	108	29	79	108
27	68	103	27	68	103
14	16	15	14	16	15
36	45	35	36	45	35
15	15	14	15	15	14
23	54	84	23	54	84
123	133	113	123	133	113
25	48	69	25	48	69
25	28	23	25	28	23
25	61	94	25	61	94
31	86	118	31	86	118
20	20	18	20	20	18
24	44	70	24	44	70
42	102	126	42	102	126
20	24	21	20	24	21
16	17	15	16	17	15
14	19	17	14	19	17
29	84	112	29	84	112
113	122	106	113	122	106
122	131	114	122	131	114
106	118	103	106	118	103
26	50	76	26	50	76
15	16	15	15	16	15
24	46	65	24	46	65
15	16	14	15	16	14
113	124	107	113	124	107
16	22	18	16	22	18
14	15	12	14	15	12
124	135	116	124	135	116
16	18	16	16	18	16
14	15	13	14	15	13
26	26	23	26	26	23
23	49	80	23	49	80
17	18	21	17	18	21
36	52	50	36	52	50
27	28	24	27	28	24
15	16	14	15	16	14
20	19	19	20	19	19
26	64	95	26	64	95
33	91	122	33	91	122
44	32	35	44	32	35
21	33	54	21	33	54
16	16	14	16	16	14
26	48	67	26	48	67
14	15	15	14	15	15
13	16	14	13	16	14
30	82	127	30	82	127
16	18	18	16	18	18
16	17	17	16	17	17
28	73	103	28	73	103
26	62	95	26	62	95
31	85	118	31	85	118
21	25	23	21	25	23
25	53	77	25	53	77
15	17	14	15	17	14
33	95	121	33	95	121
26	58	88	26	58	88
236	241	228	236	241	228
66	54	60	66	54	60
45	55	45	45	55	45
119	131	112	119	131	112
13	15	15	13	15	15
24	45	62	24	45	62
59	94	90	59	94	90
25	46	65	25	46	65
17	17	14	17	17	14
16	15	14	16	15	14
40	46	42	40	46	42
124	133	114	124	133	114
25	50	79	25	50	79
77	88	76	77	88	76
16	18	16	16	18	16
24	45	68	24	45	68
23	40	65	23	40	65
20	22	22	20	22	22
19	20	20	19	20	20
27	66	95	27	66	95
16	18	16	16	18	16
18	19	17	18	19	17
24	39	54	24	39	54
18	22	24	18	22	24
18	18	17	18	18	17
25	42	59	25	42	59
17	20	23	17	20	23
18	19	17	18	19	17
12	14	12	12	14	12
33	52	43	33	52	43
34	84	116	34	84	116
16	17	16	16	17	16
17	18	16	17	18	16
14	15	13	14	15	13
30	81	113	30	81	113
28	83	116	28	83	116
31	91	111	31	91	111
17	21	20	17	21	20
13	13	14	13	13	14
24	33	47	24	33	47
15	17	15	15	17	15
17	17	16	17	17	16
17	19	17	17	19	17
19	18	17	19	18	17
14	18	17	14	18	17
18	17	16	18	17	16
28	40	40	28	40	40
18	20	16	18	20	16
15	18	13	15	18	13
17	19	19	17	19	19
26	56	85	26	56	85
16	18	15	16	18	15
27	33	32	27	33	32
33	96	127	33	96	127
28	31	20	28	31	20
28	49	68	28	49	68
22	41	64	22	41	64
40	117	142	40	117	142
28	54	73	28	54	73
16	19	17	16	19	17
23	44	69	23	44	69
24	55	79	24	55	79
49	72	69	49	72	69
35	34	30	35	34	30
20	28	44	20	28	44
24	45	68	24	45	68
24	26	24	24	26	24
15	18	17	15	18	17
51	60	53	51	60	53
0	0	0	0	0	0
17	16	18	17	16	18
0	0	0	0	0	0
29	77	108	29	77	108
12	14	11	12	14	11
18	19	18	18	19	18
15	16	14	15	16	14
25	30	27	25	30	27
19	21	21	19	21	21
15	17	15	15	17	15
25	48	72	25	48	72
15	18	15	15	18	15
26	50	71	26	50	71
21	29	31	21	29	31
18	19	17	18	19	17
13	17	15	13	17	15
118	129	111	118	129	111
14	14	12	14	14	12
14	16	14	14	16	14
22	25	21	22	25	21
117	128	109	117	128	109
18	20	17	18	20	17
17	18	15	17	18	15
17	18	15	17	18	15
28	73	107	28	73	107
14	17	14	14	17	14
25	53	86	25	53	86
23	46	74	23	46	74
26	75	107	26	75	107
20	23	17	20	23	17
20	22	20	20	22	20
114	125	107	114	125	107
27	69	94	27	69	94
48	50	46	48	50	46
16	20	18	16	20	18
13	17	13	13	17	13
24	43	62	24	43	62
14	18	17	14	18	17
18	19	16	18	19	16
17	18	15	17	18	15
25	58	88	25	58	88
31	37	44	31	37	44
14	17	16	14	17	16
14	15	13	14	15	13
26	58	90	26	58	90
78	85	75	78	85	75
16	17	16	16	17	16
118	130	109	118	130	109
24	55	81	24	55	81
21	24	21	21	24	21
16	17	16	16	17	16
22	23	21	22	23	21
13	15	14	13	15	14
163	182	159	163	182	159
16	19	17	16	19	17
103	124	107	103	124	107
15	15	12	15	15	12
24	57	86	24	57	86
26	49	75	26	49	75
19	21	18	19	21	18
27	45	65	27	45	65
29	71	91	29	71	91
29	74	101	29	74	101
31	87	119	31	87	119
27	68	101	27	68	101
27	62	94	27	62	94
15	18	17	15	18	17
0	0	0	0	0	0
24	47	71	24	47	71
25	65	87	25	65	87
32	36	33	32	36	33
26	50	78	26	50	78
119	131	109	119	131	109
18	20	19	18	20	19
120	131	110	120	131	110
29	80	107	29	80	107
31	82	114	31	82	114
29	71	90	29	71	90
14	15	15	14	15	15
0	0	0	0	0	0
15	17	15	15	17	15
29	52	69	29	52	69
22	23	21	22	23	21
222	237	137	222	237	137
17	19	16	17	19	16
16	16	16	16	16	16
23	38	50	23	38	50
50	137	150	50	137	150
30	86	117	30	86	117
19	20	15	19	20	15
40	28	37	40	28	37
18	21	19	18	21	19
12	15	13	12	15	13
13	16	15	13	16	15
103	127	114	103	127	114
15	18	17	15	18	17
18	17	16	18	17	16
37	40	36	37	40	36
23	38	51	23	38	51
20	19	19	20	19	19
13	15	12	13	15	12
17	17	15	17	17	15
15	18	16	15	18	16
37	70	63	37	70	63
24	26	24	24	26	24
16	17	15	16	17	15
119	130	111	119	130	111
26	26	23	26	26	23
23	46	72	23	46	72
14	16	14	14	16	14
14	18	15	14	18	15
115	124	106	115	124	106
24	56	86	24	56	86
13	15	14	13	15	14
29	31	31	29	31	31
26	49	71	26	49	71
25	66	96	25	66	96
14	16	14	14	16	14
24	50	80	24	50	80
25	61	83	25	61	83
17	18	15	17	18	15
116	126	107	116	126	107
15	17	16	15	17	16
27	52	79	27	52	79
30	76	107	30	76	107
24	25	23	24	25	23
29	78	110	29	78	110
19	18	18	19	18	18
25	58	92	25	58	92
24	26	23	24	26	23
29	89	106	29	89	106
24	54	83	24	54	83
24	60	94	24	60	94
28	57	80	28	57	80
17	18	16	17	18	16
221	236	138	221	236	138
15	16	14	15	16	14
13	14	10	13	14	10
27	74	108	27	74	108
23	44	62	23	44	62
15	20	18	15	20	18
32	84	113	32	84	113
38	72	88	38	72	88
29	86	114	29	86	114
79	88	77	79	88	77
16	19	16	16	19	16
26	27	24	26	27	24
16	18	16	16	18	16
14	16	16	14	16	16
17	18	15	17	18	15
31	78	109	31	78	109
28	59	88	28	59	88
28	74	106	28	74	106
78	88	76	78	88	76
26	27	22	26	27	22
22	48	71	22	48	71
15	16	16	15	16	16
32	48	48	32	48	48
14	16	16	14	16	16
28	73	101	28	73	101
26	48	63	26	48	63
14	16	13	14	16	13
44	127	146	44	127	146
26	33	35	26	33	35
13	16	13	13	16	13
21	21	18	21	21	18
25	56	86	25	56	86
21	22	25	21	22	25
24	52	79	24	52	79
17	19	15	17	19	15
15	16	15	15	16	15
15	17	15	15	17	15
15	17	15	15	17	15
21	32	46	21	32	46
24	42	69	24	42	69
26	57	85	26	57	85
116	127	109	116	127	109
21	23	20	21	23	20
23	37	60	23	37	60
47	115	140	47	115	140
24	48	70	24	48	70
17	18	16	17	18	16
15	14	13	15	14	13
28	64	90	28	64	90
15	16	13	15	16	13
119	131	111	119	131	111
15	17	15	15	17	15
31	34	29	31	34	29
27	49	72	27	49	72
13	16	13	13	16	13
18	19	17	18	19	17
24	47	76	24	47	76
30	68	89	30	68	89
26	28	25	26	28	25
21	31	48	21	31	48
31	74	107	31	74	107
23	45	68	23	45	68
27	53	78	27	53	78
16	19	16	16	19	16
41	88	103	41	88	103
22	35	57	22	35	57
43	101	113	43	101	113
31	90	105	31	90	105
22	26	26	22	26	26
16	18	16	16	18	16
13	15	12	13	15	12
15	16	16	15	16	16
15	18	15	15	18	15
27	52	72	27	52	72
16	15	13	16	15	13
15	16	13	15	16	13
27	73	106	27	73	106
25	44	69	25	44	69
24	59	85	24	59	85
25	47	74	25	47	74
23	44	69	23	44	69
27	67	102	27	67	102
41	117	142	41	117	142
25	51	79	25	51	79
29	58	81	29	58	81
27	27	24	27	27	24
27	55	84	27	55	84
27	69	89	27	69	89
24	59	86	24	59	86
26	57	85	26	57	85
0	0	0	0	0	0
47	53	50	47	53	50
28	80	114	28	80	114
220	236	138	220	236	138
29	74	106	29	74	106
18	19	17	18	19	17
63	95	92	63	95	92
29	76	106	29	76	106
17	18	17	17	18	17
19	18	21	19	18	21
120	131	112	120	131	112
27	49	73	27	49	73
113	145	135	113	145	135
22	43	70	22	43	70
25	56	83	25	56	83
28	53	82	28	53	82
15	16	16	15	16	16
60	66	57	60	66	57
