4.6282816	-2.413341	0.03192967	-27.667921
3.7100916	-1.4203949	-0.23068279	-48.042854
0.4092723	-0.18437019	0.074540414	-7.2586913
4.2500706	-2.7001517	1.2038691	-50.479515
2.4664967	-0.15354395	1.2380515	-68.61155
22.50539	-14.9638605	10.7235155	-394.90152
42.72805	-24.525537	3.3622117	-418.18872
376.05273	-244.11699	99.415215	-1891.8322
0.22599527	-0.056589168	-0.016943548	-3.22311
30.47309	-19.400156	5.5816646	-638.2403
38.25993	-17.046337	5.2392216	-745.20465
3.4242392	-2.1408355	1.3068043	-59.982292
265.44424	-174.9219	83.62634	-2502.683
0.24133538	-0.18013348	0.08164363	-1.6830544
23.927973	-11.940785	2.5482318	-96.35584
2.322446	-0.3672952	0.14162876	-8.173773
1.7666441	-1.1194129	0.7501125	-10.163629
162.8153	-24.980055	6.755266	-555.21545
136.41113	34.072563	-56.465622	-1175.2072
0.17070003	-0.0018756101	-0.03819511	-2.2877548
15.353973	-7.539194	5.896698	-173.02014
19.097607	-10.192787	13.781072	-382.64825
1.3574207	0.07791513	-0.07838087	-12.681446
108.31089	-64.54986	39.197	-1789.6571
1.029345	-0.31922722	0.16791274	-18.962402
101.22995	59.235435	-2.430643	-1627.0968
15.984219	1.6207094	0.48015976	-304.37128
176.7692	-4.991047	-16.564194	-2952.1733
85.560974	-22.250904	13.266356	-1904.2291
1.497962	-0.765079	0.67577267	-27.473843
173.88292	-87.23844	60.557053	-3382.0684
0.17522371	-0.15433413	0.04146115	-2.8484478
0.20976923	-0.17929234	0.15844052	-3.7443964
2.789466	-2.6229799	1.615032	-50.47152
4.3124	-4.3373256	2.3321793	-81.32656
6.01768	-4.4309993	1.9663415	-123.113594
508.3734	-317.73453	78.60072	-12333.931
444.3571	-203.68407	119.680824	-10170.82
45.77999	-17.951132	11.203905	-1016.72955
16.881296	0.07786608	-3.485761	-97.07572
0.082005635	0.13497768	-0.10844853	-0.8467614
141.24257	157.252	-127.35347	-1480.5326
11.931777	8.437641	-20.286135	-134.27187
100.66946	42.820118	-43.946545	-2153.7683
0.09230797	0.10960018	-0.07811724	-1.5730362
